[Fri May 16 11:10:53.200450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP Parse error:  syntax error, unexpected ''date'' (T_CONSTANT_ENCAPSED_STRING), expecting ')' in C:\\Users\\yannick.dieng\\Workspace\\Symfony\\src\\Serialken\\BlogBundle\\Controller\\BlogController.php on line 30
[Fri May 16 11:10:53.210450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP Stack trace:
[Fri May 16 11:10:53.210450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   1. {main}() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\web\\app_dev.php:0
[Fri May 16 11:10:53.210450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   2. Symfony\\Component\\HttpKernel\\Kernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\web\\app_dev.php:28
[Fri May 16 11:10:53.210450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   3. Symfony\\Component\\HttpKernel\\DependencyInjection\\ContainerAwareHttpKernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2304
[Fri May 16 11:10:53.210450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   4. Symfony\\Component\\HttpKernel\\HttpKernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:3036
[Fri May 16 11:10:53.211450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   5. Symfony\\Component\\HttpKernel\\HttpKernel->handleRaw() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2897
[Fri May 16 11:10:53.211450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   6. Symfony\\Component\\HttpKernel\\Controller\\TraceableControllerResolver->getController() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2918
[Fri May 16 11:10:53.211450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   7. Symfony\\Component\\HttpKernel\\Controller\\ControllerResolver->getController() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\Controller\\TraceableControllerResolver.php:46
[Fri May 16 11:10:53.211450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   8. Symfony\\Bundle\\FrameworkBundle\\Controller\\ControllerResolver->createController() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:2031
[Fri May 16 11:10:53.211450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP   9. class_exists() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:2377
[Fri May 16 11:10:53.211450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49794] PHP  10. Symfony\\Component\\Debug\\DebugClassLoader->loadClass() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:0
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP Parse error:  syntax error, unexpected ''date'' (T_CONSTANT_ENCAPSED_STRING), expecting ')' in C:\\Users\\yannick.dieng\\Workspace\\Symfony\\src\\Serialken\\BlogBundle\\Controller\\BlogController.php on line 30
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP Stack trace:
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   1. {main}() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\web\\app_dev.php:0
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   2. Symfony\\Component\\HttpKernel\\Kernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\web\\app_dev.php:28
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   3. Symfony\\Component\\HttpKernel\\DependencyInjection\\ContainerAwareHttpKernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2304
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   4. Symfony\\Component\\HttpKernel\\HttpKernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:3036
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   5. Symfony\\Component\\HttpKernel\\HttpKernel->handleRaw() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2897
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   6. Symfony\\Component\\HttpKernel\\Controller\\TraceableControllerResolver->getController() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2918
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   7. Symfony\\Component\\HttpKernel\\Controller\\ControllerResolver->getController() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\Controller\\TraceableControllerResolver.php:46
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   8. Symfony\\Bundle\\FrameworkBundle\\Controller\\ControllerResolver->createController() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:2031
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP   9. class_exists() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:2377
[Fri May 16 11:12:35.476450 2014] [:error] [pid 2844:tid 1496] [client 127.0.0.1:49812] PHP  10. Symfony\\Component\\Debug\\DebugClassLoader->loadClass() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\dev\\classes.php:0
